property_id,canonical_address,city,state,zip,parcel_id,latitude,longitude,current_owner_name,current_taxpayer_name,official_property_name,official_listed_address,is_official_mpha_listing,property_type,estimated_unit_count,unit_count_source,unit_count_confidence,unit_count_notes,ward,neighborhood,community,police_precinct,police_sector,current_status,confidence_level,confidence_score,public_notes,first_seen_date,last_seen_date,is_current,detail_url_slug
parcel-3402924420004,2608 3RD AVE S,Minneapolis,MN,55408,3402924420004,44.95505372089315,-93.27315053349099,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 10,Whittier,Powderhorn,Precinct 5,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2608-3rd-ave-s-3402924420004
parcel-0902924340049,2615 JAMES AVE N,Minneapolis,MN,55411,0902924340049,45.00647664974619,-93.30096956304185,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Jordan,Near North,Precinct 4,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2615-james-ave-n-0902924340049
parcel-0902924440171,2618 COLFAX AVE N,Minneapolis,MN,55411,0902924440171,45.0065389023215,-93.29141877851713,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 5,Hawthorne,Near North,Precinct 4,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2618-colfax-ave-n-0902924440171
parcel-0902924330178,2618 MORGAN AVE N,Minneapolis,MN,55411,0902924330178,45.00660038803787,-93.30405393219091,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Jordan,Near North,Precinct 4,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2618-morgan-ave-n-0902924330178
parcel-1102924130185,2622 JEFFERSON ST,Minneapolis,MN,55418,1102924130185,45.01570937375055,-93.25588795446222,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 1,Holland,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2622-jefferson-st-1102924130185
parcel-1102924140160,2623 MONROE ST,Minneapolis,MN,55418,1102924140160,45.0157554344338,-93.25204212032358,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 1,Holland,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2623-monroe-st-1102924140160
parcel-1102924130156,2630 HOWARD ST,Minneapolis,MN,55418,1102924130156,45.01586425672469,-93.25346775119446,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 1,Holland,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2630-howard-st-1102924130156
parcel-3502924420253,2635 13TH AVE S,Minneapolis,MN,55407,3502924420253,44.95431838819112,-93.25587214199052,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 9,Midtown Phillips,Phillips,Precinct 3,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2635-13th-ave-s-3502924420253
parcel-3102923310099,2640 35TH AVE S,Minneapolis,MN,55406,3102923310099,44.954262229484605,-93.22202017295795,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 2,Seward,Longfellow,Precinct 3,Sector 4,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2640-35th-ave-s-3102923310099
parcel-1202924140006,2642 CLEVELAND ST,Minneapolis,MN,55418,1202924140006,45.01624773697275,-93.23108408641899,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 1,Audubon Park,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2642-cleveland-st-1202924140006
parcel-0802924440113,2643 RUSSELL AVE N,Minneapolis,MN,55411,0802924440113,45.00721757013971,-93.31113447032791,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 4,Jordan,Near North,Precinct 4,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2643-russell-ave-n-0802924440113
parcel-3302924410202,2644 BRYANT AVE S,Minneapolis,MN,55408,3302924410202,44.95419920841698,-93.29097088037676,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 10,Lowry Hill East,Calhoun Isle,Precinct 5,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2644-bryant-ave-s-3302924410202
parcel-0802924430034,2647 UPTON AVE N,Minneapolis,MN,55411,0802924430034,45.00737753768313,-93.31496813988669,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 4,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2647-upton-ave-n-0802924430034
parcel-0802924430033,2651 UPTON AVE N,Minneapolis,MN,55411,0802924430033,45.00748829619208,-93.31496867194195,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 4,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2651-upton-ave-n-0802924430033
parcel-3002923240019,2701 ESSEX ST,Minneapolis,MN,55414,3002923240019,44.97072339961003,-93.21894065696789,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,Glendale Townhomes,2709 Essex Street SE,True,Townhome Development,184,mpha_portfolio,reported,Unit count reported by mpha portfolio.,Ward 2,Prospect Park - East River Road,University,Precinct 2,Sector 1,Official MPHA portfolio listing; Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,MPHA's public properties page lists Glendale Townhomes at 2709 Essex Street SE. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2025.,2023-01-01,2026-06-03,True,2701-essex-st-3002923240019
parcel-3502924420196,2705 15TH AVE S,Minneapolis,MN,55407,3502924420196,44.95341822095837,-93.25334701384877,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 9,Midtown Phillips,Phillips,Precinct 3,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2705-15th-ave-s-3502924420196
parcel-3102923420020,2705 40TH AVE S,Minneapolis,MN,55406,3102923420020,44.95345964312291,-93.2149464610469,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 2,Cooper,Longfellow,Precinct 3,Sector 4,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2705-40th-ave-s-3102923420020
parcel-3102923420049,2709 39TH AVE S,Minneapolis,MN,55406,3102923420049,44.953345012967766,-93.2162075308512,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 2,Cooper,Longfellow,Precinct 3,Sector 4,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2709-39th-ave-s-3102923420049
parcel-3502924420043,2710 14TH AVE S,Minneapolis,MN,55407,3502924420043,44.95334931335573,-93.25534513076761,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 9,Midtown Phillips,Phillips,Precinct 3,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2710-14th-ave-s-3502924420043
parcel-3402924320084,2710 HARRIET AVE,Minneapolis,MN,55408,3402924320084,44.95336332030056,-93.28587447690533,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 10,Whittier,Powderhorn,Precinct 5,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,2710-harriet-ave-3402924320084
